date,legs,routes,single_leg_routes,multi_leg_routes,round_trip_routes,economic_multileg_routes,cross_venue_routes,cross_venue_share,cross_venue_usd_share,cross_venue_share_unfiltered,cross_venue_usd_share_unfiltered,round_trip_share_of_multileg,round_trip_usd_share_of_multileg,economic_multileg_usd,cross_venue_usd,total_usd,venues_active
2022-05-06,90711,72117,57999,14118,2026,12092,2003,0.16564670856764804,0.5306201882350825,0.25067289984417057,0.5614820042077342,0.14350474571469046,0.19218052566410315,391219245.8334602,207588829.86533767,2447047316.4393196,5
2022-05-07,79470,63835,52077,11758,1793,9965,1780,0.17862518815855494,0.5850002327529582,0.26832794692975,0.6320124807583481,0.15249192039462495,0.2446422975153735,220758960.3605372,129144043.19321534,2290939959.2467995,5
2022-05-08,98051,76573,60821,15752,2855,12897,2487,0.19283554314956966,0.6072685210389995,0.29501015744032505,0.6689014318808306,0.18124682579989843,0.33575539113317987,348967939.4033182,211917244.45148027,3839490492.33314,5
2022-05-09,130500,98488,75992,22496,4771,17725,4316,0.24349788434414668,0.6371014346896754,0.36237553342816503,0.6862232834561423,0.2120821479374111,0.24997558001111855,859630528.014492,547671842.701076,6135878635.300211,5
2022-05-10,135403,101735,78443,23292,5433,17859,5149,0.2883140153424044,0.6266061522146867,0.4071784303623562,0.6693691172161857,0.23325605358062854,0.2963193785018873,690226828.9234651,432500377.42707735,5071832839.790323,5
2022-05-11,162636,118030,87289,30741,8607,22134,7833,0.3538899430740038,0.6909517194033008,0.4879802218535506,0.6971982925945592,0.27998438567385575,0.30053200737554975,1319705745.2822976,911852953.809218,8984326204.823929,5
2022-05-12,149190,107747,79891,27856,8411,19445,7226,0.3716122396502957,0.7005275166259868,0.5132825962090752,0.7705716440099684,0.30194572085008614,0.4214355805247385,1385080360.425547,970286905.216335,8965559855.121498,5
2022-05-13,137352,104506,81224,23282,5914,17368,5727,0.32974435743896824,0.5602964088757335,0.45167940898548237,0.6851369087328276,0.25401597800876213,0.41517792289225186,532540218.92715514,298380372.24678195,4001849316.5378513,5
2022-05-14,141857,103714,77116,26598,6692,19906,5627,0.2826785893700392,0.7731274688532181,0.41097074968042707,0.7987918206278741,0.2515978645010903,0.27252950057279435,559462818.1343641,432536072.5017092,2384640956.5960226,5
2022-05-15,125434,94185,72361,21824,5392,16432,4383,0.2667356377799416,0.763989559323321,0.4043255131964809,0.780737627207173,0.2470674486803519,0.24500184755550225,320525896.8806452,244878438.70955637,1918830061.5387216,5
2022-05-16,117710,89295,69883,19412,4728,14684,3974,0.27063470444020704,0.48221345163868945,0.3967133731712343,0.5452862541366923,0.24356068411291984,0.24826067822356482,295548540.3036597,142517481.74660406,2305591646.3776817,5
2022-05-17,97214,75238,59574,15664,3006,12658,2668,0.21077579396429136,0.6097888131266634,0.32143769152196117,0.6371816458424432,0.1919050051072523,0.21253075277127012,332042576.8211653,202475848.82729736,1698090804.2593374,5
2022-05-18,106009,81414,64111,17303,3504,13799,3014,0.21842162475541707,0.5608193462185629,0.3335259781540773,0.5693886075443798,0.2025082355660868,0.1938776531724361,328084061.9948652,183995889.15269074,1822199989.8608289,5
2022-05-19,119610,92197,72575,19622,4394,15228,3265,0.21440767008142894,0.569159984853609,0.3489450616654775,0.6120520965585251,0.22393232086433595,0.27231867894703216,358805197.1500063,204217560.57529375,2210025643.827025,5
2022-05-20,101447,80113,64148,15965,2954,13011,2221,0.17070171393436323,0.7185979229601398,0.2831193235202004,0.7364628754696944,0.18502975258377702,0.13745456215763788,499743884.91500884,359114917.7119565,2043976352.3575416,5
2022-05-21,87276,69534,56238,13296,2838,10458,2041,0.1951615987760566,0.6980523529674588,0.3319043321299639,0.7739921197445351,0.2134476534296029,0.3152156923637339,128328194.73305303,89579798.28547393,1220858860.5938525,5
2022-05-22,88808,69360,54974,14386,2723,11663,2224,0.1906885021006602,0.510055141081923,0.3096065619352148,0.634130024596956,0.1892812456554984,0.28835634185475173,106998678.4929248,54575226.05428807,936273799.7418886,5
2022-05-23,113512,86604,66729,19875,3674,16201,2776,0.17134744768841428,0.45397626582375955,0.2842767295597484,0.5062931798046668,0.1848553459119497,0.1744189031662344,214373989.80180842,97320703.3799657,1581501817.7943761,5
2022-05-24,94549,72517,55761,16756,3046,13710,2247,0.1638949671772429,0.3989493278493872,0.28354022439723087,0.5166814705076401,0.18178562902840772,0.23051873161551417,142529483.7399819,56862041.73678593,1232431728.2007864,5
2022-05-25,89044,70298,56094,14204,2444,11760,1997,0.16981292517006802,0.484279661642038,0.2775274570543509,0.5312589328691988,0.172064207265559,0.2834134343004637,128023770.26533686,61999308.14623534,1428678258.639019,5
2022-05-26,98504,75184,58515,16669,3281,13388,2688,0.20077681505826112,0.5140165026097041,0.3117163597096407,0.5799557230007816,0.1968324434579159,0.23925345675841958,338647784.88723683,174070550.0042609,2425364755.926257,5
2022-05-27,102443,78101,61072,17029,3716,13313,2757,0.20709081349057312,0.46876516145812347,0.32297844852898,0.5469995138003355,0.21821598449703447,0.25430190995769486,251929398.4282433,118095725.13026339,2105708794.528812,5
2022-05-28,81852,61426,47224,14202,2937,11265,2481,0.22023968042609854,0.6509913244821085,0.3318546683565695,0.6777323932996218,0.20680185889311364,0.39430158629892914,174378447.98939922,113518856.81775346,1196278719.1658535,5
2022-05-29,72377,56124,44371,11753,2195,9558,2123,0.22211759782381252,0.5402478543129107,0.32604441419212116,0.6877453238353597,0.18676082702288777,0.3709407018597002,96568324.10548887,52170829.892584085,726773210.3507231,5
2022-05-30,92866,71544,56129,15415,2846,12569,2448,0.19476489776434083,0.689669526226928,0.3009406422315926,0.667687895481416,0.18462536490431397,0.2533246097047601,301158416.5775404,207699782.4802841,1835941695.801331,5
2022-05-31,81530,64389,51447,12942,2018,10924,1899,0.1738374221896741,0.4594784985714253,0.2705146036161335,0.5174343755177282,0.1559264410446608,0.15345666784557066,191912976.19966897,88179886.16059758,1327251554.9086282,5
2022-06-01,82578,62908,48717,14191,2625,11566,2063,0.1783676292581705,0.5666855783160203,0.2841942075963639,0.6347575547845354,0.18497639348883094,0.26826258337840625,194883429.63778073,110437629.02849522,1583605727.2924895,5
2022-06-02,60862,47645,37739,9906,1521,8385,1283,0.1530113297555158,0.3791646296443519,0.24813244498283868,0.45042420907571384,0.15354330708661418,0.170397447412188,149352484.3100237,56629179.39987401,1338564270.2269957,5
2022-06-03,68548,53744,42598,11146,1642,9504,1471,0.15477693602693604,0.5507191266419327,0.24107303068365332,0.618965700514538,0.14731742329086667,0.22110051679555753,145641409.79679137,80207510.00618877,1093400800.4961357,5
2022-06-04,65797,51037,39390,11647,1465,10182,1342,0.1318012178353958,0.40860886637129534,0.21267279127672362,0.5139695096040688,0.12578346355284623,0.25280964769314573,126467653.8993051,51675804.69243239,846229675.2878087,5
2022-06-05,64537,50833,40124,10709,1627,9082,1367,0.15051750715701387,0.5537465169486658,0.2493229993463442,0.659205584118277,0.15192828462041275,0.4919024791645706,119801516.56560132,66339672.523369625,929510688.223238,5
2022-06-06,82689,64736,50949,13787,1956,11831,1896,0.16025695207505705,0.4651537409947049,0.252121563791978,0.6387789432389372,0.14187277870457676,0.35266370888288023,126992087.88076861,59070844.754467845,1271524868.790614,5
2022-06-07,84579,65634,51928,13706,2695,11011,2127,0.19317046589773862,0.5734647839969211,0.30855099956223553,0.6606848150666815,0.19662921348314608,0.34754716607753916,235882345.64606917,135270218.39461014,2013389439.188672,5
2022-06-08,72118,58037,47206,10831,1966,8865,1456,0.16424139875916527,0.4403495170618414,0.2836303203766965,0.5450740072674461,0.18151601883482596,0.27967337856384683,128889907.83046566,56756608.6672908,1712408995.3435764,5
2022-06-09,69798,56193,45239,10954,1740,9214,1286,0.1395702192316041,0.4738899903644863,0.24529852108818698,0.5517353779254328,0.15884608362242103,0.2735295470069233,154749855.83789983,73334407.691928,1082774030.4473348,5
2022-06-10,82648,63773,49578,14195,2279,11916,1973,0.1655756965424639,0.4866110657569371,0.26615005283550547,0.5437601829492058,0.16054948925678056,0.2685198365716463,202987195.48795733,98775815.53140664,2022957381.6783476,5
2022-06-11,96499,73209,57050,16159,3286,12873,2717,0.21106191253010176,0.5389064071156074,0.32613404294820225,0.6164401868771762,0.20335416795593786,0.2894493693721801,243064608.88428646,130989075.07079118,2018364012.7986116,5
2022-06-12,109304,80899,61606,19293,4658,14635,3371,0.2303382302699009,0.5550445167627853,0.36552117348261026,0.6073238650480509,0.24143471725496293,0.25785709407516927,242940172.88959762,134842610.86377424,2068809543.9208336,5
2022-06-13,147529,108260,82659,25601,6832,18769,4862,0.25904416857584317,0.629204784010786,0.3890473028397328,0.6738919457246948,0.26686457560251553,0.30587956704422464,791573318.0019,498061718.5820867,5286481382.903196,5
2022-06-14,130030,96928,75122,21806,6152,15654,3710,0.2370001277628721,0.6897708216625571,0.3792534164908741,0.711914259436668,0.28212418600385214,0.2529150474229258,614967608.857722,424186712.85764897,3807638845.4626493,5
2022-06-15,135412,100248,77633,22615,6475,16140,3962,0.24547707558859974,0.6069602956488278,0.3827548087552509,0.6324319848254045,0.2863143931019235,0.24396626205495098,583506820.3980032,354165472.2218795,3975227306.7351937,5
2022-06-16,109680,82234,63743,18491,4943,13548,3004,0.22173014467080013,0.5805173086012925,0.35876913092855983,0.6208296715818329,0.2673192363852685,0.23369294264353296,348055356.54519933,202052158.82588238,2402364321.3895845,5
2022-06-17,86438,66607,53416,13191,3250,9941,2159,0.21718137008349261,0.7070253852123786,0.33765446137518007,0.730915821206225,0.24638010764915472,0.25576857219553045,307955921.9739581,217732654.36207092,1858290084.667406,5
2022-06-18,114492,84303,64691,19612,5087,14525,3880,0.26712564543889844,0.5739666506656426,0.39429940852539264,0.6204961504949096,0.2593820110136651,0.2635543988421235,368551147.7694479,211536067.88420832,2600216051.7074785,5
2022-06-19,119088,88185,68652,19533,5844,13689,3768,0.2752575060267368,0.6949955213085007,0.41621870680387035,0.7279446640310707,0.299185992935033,0.2877269066457996,306812842.6210364,213233551.5015502,2452188094.730205,5
2022-06-20,115408,86567,67760,18807,5730,13077,3184,0.24348092070046648,0.5005038200334131,0.3981496251395757,0.5829037042414672,0.30467379167331315,0.23066289724531427,278123079.48255366,139201663.7204747,2184969481.6081576,5
2022-06-21,101799,77574,60575,16999,3857,13142,2717,0.20674174402678436,0.5442772111273263,0.32801929525266194,0.6416843277881371,0.22689569974704393,0.27087592143189915,198890878.71405542,108251772.7851494,1791086444.5442777,5
2022-06-22,93565,71201,56115,15086,3654,11432,2375,0.20775017494751574,0.4728644347943639,0.3275884926421848,0.5761784667320612,0.2422113217552698,0.2887997179453369,132104456.98627242,62467499.386630066,1464750376.7466896,5
2022-06-23,81983,63507,50279,13228,2731,10497,2022,0.1926264647042012,0.5311273307383617,0.3029936498336861,0.5863923345703765,0.20645600241911097,0.18067948615184848,240864404.25403905,127929668.10133347,1535305951.5772343,5
2022-06-24,91109,69622,54423,15199,3768,11431,2419,0.21161753127460414,0.4156987411250332,0.34574643068622934,0.46995893714575576,0.24791104677939338,0.16933955519076113,347283885.97120994,144365474.21124154,1716457848.1964254,5
2022-06-25,78906,61015,48035,12980,3146,9834,2048,0.20825706731747,0.4987363511298542,0.3420647149460709,0.5593136400038244,0.2423728813559322,0.21241875248027908,82639442.98008066,41215294.25128908,955590793.7653795,5
2022-06-26,78988,60832,47684,13148,3117,10031,2100,0.209351011863224,0.5857671745356462,0.3427897779129906,0.6293497856018672,0.23707027684818985,0.2248508450251318,107752924.89088908,63118126.361287795,971067066.8734041,5
2022-06-27,73395,56194,43592,12602,2479,10123,2080,0.2054726859626593,0.5021776093886404,0.31709252499603235,0.564803873475526,0.19671480717346454,0.17426129590999734,138167641.27843395,69384695.7920712,935159584.2152561,5
2022-06-28,92387,69905,53645,16260,3483,12777,2539,0.19871644360961102,0.5977287117400962,0.32478474784747846,0.6529127820602896,0.21420664206642068,0.21591207262008588,164156746.8117816,98121200.79525135,1219057821.8150177,5
2022-06-29,92898,70910,55012,15898,3813,12085,2576,0.21315680595779893,0.6535625500611555,0.3577179519436407,0.672647461350739,0.23984148949553402,0.24836089500898068,219794370.58223358,143649369.3268112,1504546347.1555579,5
2022-06-30,101790,78041,61035,17006,4457,12549,2705,0.21555502430472548,0.4766904619097352,0.37081030224626604,0.615313426082379,0.26208397036340114,0.325748720877607,174948230.19443622,83396152.66167648,1551373193.9820433,5
2022-07-01,105884,79980,61561,18419,4865,13554,2699,0.1991294082927549,0.45532287586669357,0.3542537597046528,0.5989463883252572,0.26412943156523155,0.43776271534620237,127468771.42132407,58039447.586751476,1723796376.7911494,5
2022-07-02,93609,70978,54430,16548,3513,13035,2495,0.19140774836977367,0.41526518618397856,0.312484892434131,0.6073294281724394,0.21229151559100798,0.3691288966383328,92725825.32242535,38505807.11658004,858351823.5167987,5
2022-07-03,90011,67469,51192,16277,3725,12552,2397,0.19096558317399617,0.4420925302368742,0.320697917306629,0.6120045079184645,0.22885052528107144,0.3652667777533287,93937295.92736606,41528976.840139285,730629100.8403722,5
2022-07-04,103445,77140,58929,18211,3968,14243,2603,0.18275644176086497,0.4963625778821196,0.309702926802482,0.681236764222834,0.21789028609082423,0.4538347796642595,144424981.02370116,71687155.89150052,1202061055.376389,5
2022-07-05,112111,85700,66710,18990,3676,15314,2774,0.18114143920595532,0.4885499125414381,0.28762506582411795,0.6440017060394958,0.19357556608741444,0.40180397161823855,159964260.3698171,78150525.41342998,1442300386.2823534,5
2022-07-06,110663,86350,68075,18275,2780,15495,2284,0.1474023878670539,0.4486052895047168,0.2349110807113543,0.6147602623135522,0.1521203830369357,0.3735417563988214,127697884.08692555,57285946.259955004,1515944622.037035,5
2022-07-07,111543,86568,67444,19124,2830,16294,2328,0.14287467779550755,0.4663848035967597,0.22903158335076343,0.6102363338371173,0.1479815938088266,0.35125739425028635,164190675.71395737,76576036.04527327,1169166227.023771,5
2022-07-08,108803,83127,64107,19020,3239,15781,2513,0.15924212660794626,0.41494466285539355,0.25299684542586753,0.49389257517211455,0.1702944269190326,0.209037036992109,158804078.72321078,65894904.905864075,1428359141.1329951,5
2022-07-09,94980,72363,56087,16276,2864,13412,2234,0.1665672532060841,0.4507635136668526,0.2680019660850332,0.5875931324597977,0.1759646104694028,0.29033770286146543,67509321.31936614,30430738.88318204,691311133.4156022,5
2022-07-10,98720,75094,58062,17032,3212,13820,2663,0.1926917510853835,0.34968804382413393,0.29520901831845936,0.5837630741288774,0.1885861906998591,0.3938184967118143,129283555.91808793,45208913.7676242,796875832.4735379,5
2022-07-11,108821,82930,64373,18557,3484,15073,2580,0.17116698732833543,0.3677680519049978,0.27429002532736974,0.43622628835013033,0.18774586409441182,0.21680860618017286,133979069.05459675,49273221.222254224,927391633.4834578,5
2022-07-12,110340,84731,66228,18503,3102,15401,2583,0.16771638205311343,0.5102580201509168,0.2587148030049181,0.6414845318548625,0.16764848943414581,0.3058518104853744,203423939.2253759,103798696.48044074,1153414965.0216606,5
2022-07-13,108938,83206,64776,18430,3646,14784,2925,0.19784902597402598,0.4995855131656288,0.3003798155181769,0.6013759034402298,0.1978296256104178,0.30782794413718073,158541926.4745208,79205249.69604087,1357599336.6186824,5
2022-07-14,106078,80893,62902,17991,3599,14392,2905,0.20184824902723736,0.47454548559200865,0.3069868267467067,0.5889984045198232,0.20004446667778333,0.33049125236145777,163688708.77069864,77677737.78952007,1248918251.3551068,5
2022-07-15,106272,82257,65254,17003,3276,13727,2550,0.18576528010490276,0.4966033633422244,0.2868905487266953,0.5648173617418789,0.19267188143268835,0.24024055663346627,193488846.0357613,96087211.71056488,1578261948.5999255,5
2022-07-16,121355,93691,74468,19223,4280,14943,3015,0.2017667135113431,0.5351943492471283,0.32263434427508714,0.6817618813513241,0.22264995058003434,0.4447078869011256,158589727.07602367,84876325.77973217,1436340227.7061877,5
